id_disciplina;id_unidade;codigo;nome;nivel;id_tipo_componente;id_curso;id_modalidade_educacao;ch_teorico;ch_pratico;ch_total
8254;766;11008015;GENÉTICA;G;2;2245174;1;36;0;36
8253;766;11008014;MICROBIOLOGIA GERAL;G;2;2245174;1;72;0;72
8252;766;11008013;FISIOLOGIA I;G;2;2245174;1;72;0;72
8251;766;11008012;HISTOLOGIA E EMBRIOLOGIA;G;2;2245174;1;72;0;72
8250;766;11008011;BIOQUÍMICA VETERINÁRIA;G;2;2245174;1;72;0;72
8249;766;11008010;ANATOMIA DOS ANIMAIS DOMÉSTICOS II;G;2;2245174;1;90;0;90
8248;189;1008170;ESTÁGIO CURRICULAR OBRIGATÓRIO IV;G;2;76995;1;120;0;120
8247;766;11008009;INFORMÁTICA;G;2;2245174;1;36;0;36
8246;766;11008008;LEITURA E PRODUÇÃO TEXTUAL;G;2;2245174;1;36;0;36
8245;766;11008007;METODOLOGIA CIENTÍFICA;G;2;2245174;1;36;0;36
8244;766;11008006;ESTATÍSTICA;G;2;2245174;1;72;0;72
8243;766;11008005;ECOLOGIA APLICADA;G;2;2245174;1;36;0;36
8242;766;11008004;BIOQUÍMICA GERAL;G;2;2245174;1;72;0;72
8241;766;11008003;BIOLOGIA MOLECULAR E CELULAR;G;2;2245174;1;54;0;54
8240;766;11008002;ANATOMIA DOS ANIMAIS DOMÉSTICOS I;G;2;2245174;1;108;0;108
8239;766;11008001;INICIAÇÃO À MEDICINA VETERINÁRIA;G;2;2245174;1;36;0;36
8238;189;1007162;PADRÕES DE PROJETO DE SOFTWARE;G;2;61750;1;72;0;72
8237;584;817116;MECÂNICA ESTATÍSTICA;G;2;182354;1;60;0;60
8236;584;817115;FÍSICA NUCLEAR E PARTÍCULA;G;2;182354;1;36;0;36
8235;619;9028068;EJA NA FORMAÇÃO DE PROFESSORES;G;2;77498;1;36;0;36
8234;596;7011072;DIREITO DO CONSUMIDOR;G;2;62798;1;36;0;36
8233;564;5012068;MANAGEMENT TOOLS;G;2;62474;1;36;0;36
8232;582;8023055;TRABALHO DE CONCLUSÃO DE CURSO;G;2;66658;1;160;0;160
8231;582;8023054;ENGENHARIA DE SOFTWARE: CONCEITOS, TEORIAS E ESTADO DA ARTE;G;2;66658;1;36;0;36
8230;582;8023053;TÓPICOS AVANÇADOS EM REDES;G;2;66658;1;36;0;36
8229;565;5011115;ESTÁGIO CURRICULAR SUPERVISIONADO II;G;2;62467;1;100;0;100
8228;565;501115;ESTÁGIO CURRICULAR SUPERVISIONADO II;G;1;62467;1;50;0;100
8227;521;1007161;DESENVOLVIMENTO DE OBJETOS DE APRENDIZAGEM;G;2;61750;1;36;0;36
8226;521;1007160;LABORATÓRIO DE BANCO DE DADOS;G;2;61750;1;36;0;36
8225;584;817110;ELETIVA I;G;2;182354;1;36;0;36
8224;229;8025030;GASTRONOMIA CONTEMPORÂNEA (MOLECULAR, FUSION CUISINE);G;2;711896;1;36;0;36
8223;150;9034002;ANÁLISE E MODELAGEM DE SISTEMAS;T;2;3848;1;66;0;66
8222;189;1010140;ESTÁGIO CURRICULAR OBRIGATÓRIO II;G;2;238181;1;120;0;120
8221;189;1008169;ESTÁGIO CURRICULAR OBRIGATÓRIO III;G;2;76995;1;120;0;120
8220;189;1008168;ESTÁGIO CURRICULAR OBRIGATÓRIO II;G;2;76995;1;144;0;144
8219;189;1008167;ESTÁGIO CURRICULAR OBRIGATÓRIO I;G;2;76995;1;72;0;72
8218;189;1008069;ESTÁGIO CURRICULAR OBRIGATÓRIO IV;G;2;76995;1;100;0;100
8217;189;1009123;ESTÁGIO CURRICULAR OBRIGATÓRIO II;G;2;177608;1;140;0;140
8216;189;1009122;ESTÁGIO CURRICULAR OBRIGATÓRIO IV;G;2;177608;1;140;0;140
8215;189;1008166;ESTÁGIO CURRICULAR OBRIGATÓRIO IV;G;2;76995;1;144;0;144
8214;596;7011071;ORIENTAÇÕES PARA O ESTÁGIO;G;2;62798;1;36;0;36
8213;707;9023093;GESTÃO PÚBLICA;G;2;67444;1;36;0;36
8212;706;9033035;PISCICULTURA;G;2;;1;36;0;36
8211;597;7011070;JOGOS ELETRÔNICOS;G;2;62797;1;36;0;36
8210;525;1010116;ESTÁGIO CURRICULAR OBRIGATÓRIO IV;G;2;;1;60;60;120
8209;615;9029031;ASSOCIATIVISMO E COOPERATIVISMO;G;2;79131;1;36;0;36
8208;619;9028060;IMUNOLOGIA;G;2;77498;1;36;0;36
8207;617;9022043;DESENVOLVIMENTO WEB I;G;2;76320;1;36;0;36
8206;617;9022047;IMPLANTAÇÃO DE SERVIDORES;G;2;76320;1;36;0;36
8205;189;1010150;ESTÁGIO CURRICULAR OBRIGATÓRIO III;G;2;238181;1;80;0;80
8204;283;DPE0109;METODOLOGIA DA PESQUISA EM GESTÃO E NEGÓCIOS;L;2;1944656;1;20;0;20
8203;283;DPE0108;MÉTODOS QUANTITATIVOS APLICADOS;L;2;1944656;1;20;0;20
8202;283;DPE0107;GESTÃO E ANÁLISE FINANCEIRA;L;2;1944656;1;40;0;40
8201;283;DPE0106;GESTÃO DE CUSTOS;L;2;1944656;1;40;0;40
8200;283;DPE0105;ESTRATÉGIAS DE DESENVOLVIMENTO HUMANO;L;2;1944656;1;40;0;40
8199;283;DPE0104;COMPORTAMENTO, LIDERANÇA E COMPETÊNCIAS ORGANIZACIONAIS;L;2;3672752;1;40;0;40
8198;283;DPE0103;DIREITO EMPRESARIAL E DO CONSUMIDOR;L;2;1944656;1;20;0;20
8197;283;DPE0102;GESTÃO DA INOVAÇÃO E PROPRIEDADE INTELECTUAL;L;2;1944656;1;20;0;20
8196;283;DPE0101;MARKETING E ESTRATÉGIAS DE MERCADO;L;2;1944656;1;40;0;40
8195;283;DPE0100;PENSAMENTO SISTÊMICO COM PLANEJAMENTO DE CENÁRIOS;L;2;1944656;1;60;0;60
8194;283;DPE0099;SUSTENTABILIDADE, MEIO AMBIENTE E RESPONSABILIDADE SOCIAL;L;2;1944656;1;20;0;20
8193;283;DPE0098;GESTÃO ESTRATÉGICA E ANÁLISE ORGANIZACIONAL;L;2;1944656;1;40;0;40
8192;283;DPE0097;CONJUNTURA DE NEGÓCIOS E GESTÃO ORGANIZACIONAL;L;2;1944656;1;20;0;20
8191;229;8025029;TRABALHO DE CONCLUSÃO DE CURSO II;G;2;711896;1;36;0;36
8190;229;8025028;COZINHA DE CRIAÇÃO;G;2;711896;1;72;0;72
8189;229;8025027;ANÁLISE SENSORIAL DE ALIMENTOS E BEBIDAS;G;2;711896;1;36;0;36
8188;229;8025026;GASTRONOMIA ALTERNATIVA E SUSTENTABILIDADE;G;2;711896;1;36;0;36
8187;229;8025025;ORGANIZAÇÃO DE EVENTOS E BANQUETES;G;2;711896;1;72;0;72
8186;269;5017029;ADMINISTRAÇÃO FINANCEIRA;T;2;1913420;2;0;75;75
8185;269;5017028;GESTÃO AMBIENTAL E RESPONSABILIDADE SOCIAL;T;2;1913420;2;0;60;60
8184;269;5017027;EMPREENDEDORISMO;T;2;1913420;2;0;60;60
8183;269;5017013;GESTÃO DE PESSOAS;T;2;1913420;2;0;60;60
8182;269;5017026;DIREITO II;T;2;1913420;2;0;60;60
8181;269;5017025;DIREITO I;T;2;1913420;2;0;60;60
8180;269;5017024;CONTABILIDADE;T;2;1913420;2;0;75;75
8179;269;5017023;PRODUÇÃO E LOGÍSTICA;T;2;1913420;2;0;75;75
8178;269;5017022;FUNDAMENTOS DE MARKETING E VENDAS;T;2;1913420;2;0;75;75
8177;269;5017021;ROTINAS ADMINISTRATIVAS;T;2;1913420;2;0;60;60
8176;269;5017020;NOÇÕES DE ECONOMIA;T;2;1913420;2;0;75;75
8175;269;5017019;FUNDAMENTOS DA ADMINISTRAÇÃO;T;2;1913420;2;0;60;60
8174;269;5017018;INFORMÁTICA;T;2;1913420;2;0;45;45
8173;269;5017017;MATEMÁTICA FINANCEIRA;T;2;1913420;2;0;75;75
8172;269;5017002;PRODUÇÃO, ESCRITA E COMUNICAÇÃO;T;2;1913420;2;0;45;45
8171;269;5017001;AMBIENTAÇÃO EM EAD;T;2;1913420;2;0;45;45
8170;229;8025024;TRABALHO DE CONCLUSÃO DE CURSO I;G;2;711896;1;36;0;36
8169;229;8025023;GASTRONOMIA REGIONAL;G;2;711896;1;72;0;72
8168;229;8025022;EMPREENDORISMO E MARKETING;G;2;711896;1;36;0;36
8167;229;8025021;GARDER MANGER;G;2;711896;1;36;0;36
8166;229;8025020;GASTRONOMIA INTERNACIONAL II;G;2;711896;1;72;0;72
8165;595;7010128;TECNOLOGIA DE CARNES E DERIVADOS I;G;2;62799;1;36;0;36
8164;229;8025019;ETIQUETAS E TÉCNICAS DE SERVIÇO;G;2;711896;1;36;0;36
8163;596;7010125;ATIVIDADES COMPLEMENTARES DE CURSO;G;1;62798;1;0;0;240
8162;596;7010124;ATIVIDADES COMPLEMENTARES DE CURSO;G;1;62798;1;0;0;200
8161;428;3011061;ESTÁGIO CURRICULAR SUPERVISIONADO IV;G;2;181099;1;40;60;100
8160;428;3011060;ESTÁGIO CURRICULAR SUPERVISIONADO II;G;2;181099;1;40;60;100
8159;500;3011059;ESTÁGIO CURRICULAR SUPERVISIONADO I;G;2;181099;1;40;60;100
8158;428;3012097;ESTÁGIO CURRICULAR SUPERVISIONADO IV;G;2;761331;1;40;60;100
8157;428;3012092;ESTÁGIO CURRICULAR SUPERVISIONADO III;G;2;761331;1;40;60;100
8156;501;3012086;ESTÁGIO CURRICULAR SUPERVISIONADO II;G;2;761331;1;40;60;100
8155;546;4002140;EDUCAÇÃO AMBIENTAL E CIDADANIA;G;2;63565;1;80;0;80
8154;269;5002105;ORIENTAÇÃO DE ESTÁGIO;M;2;1846;1;0;20;20
8152;349;4005044;MAQUETES;T;2;227;1;33;0;33
8151;349;4005043;SANEAMENTO BASICO;T;2;227;1;33;0;33
8150;349;4005042;MAQUETES;T;2;227;1;33;0;33
8149;349;4005041;TERRAPLANAGENS PAVIMENTAÇÃO E BARRAGENS;T;2;227;1;33;0;33
8148;349;4005040;SISTEMAS CONSTRUTIVOS;T;2;227;1;33;0;33
8147;349;4005039;GESTÃO E EMPREENDEDORISMO;T;2;227;1;33;0;33
8146;583;818060;ESTÁGIO CURRICULAR SUPERVISIONADO IV;G;2;;1;82;58;140
8145;583;818059;ESTÁGIO CURRICULAR SUPERVISIONADO III;G;2;;1;36;24;60
8144;584;817055;ESTÁGIO CURRICULAR SUPERVISIONADO IV;G;2;;1;34;50;84
8143;584;817054;ESTÁGIO CURRICULAR SUPERVISIONADO III;G;2;;1;44;64;108
8142;584;817053;ESTÁGIO CURRICULAR SUPERVISIONADO II;G;2;;1;44;64;108
8141;584;817052;ESTÁGIO CURRICULAR SUPERVISIONADO I;G;2;;1;40;60;100
8140;545;4003072;EDUCAÇÃO PARA A DIVERSIDADE;G;2;69341;1;36;0;36
8139;545;4003071;GESTÃO DE PESSOAS NAS ORGANIZAÇÕES;G;2;69341;1;36;0;36
8138;545;4003070;LIBRAS;G;2;69341;1;36;0;36
8137;545;4003069;ELETRÔNICA PARA INFORMÁTICA;G;2;69341;1;36;0;36
8136;545;4003068;PROGRAMAÇÃO ORIENTADA A OBJETO;G;2;69341;1;36;0;36
8135;545;4003067;EDUCAÇÃO A DISTÂNCIA APLICADA À INFORMÁTICA;G;2;69341;1;36;0;36
8134;545;4003066;TÓPICOS AVANÇADOS II;G;2;69341;1;36;0;36
8133;545;4003065;TÓPICOS AVANÇADOS I;G;2;69341;1;36;0;36
8132;545;4003064;TESTE DE SOFTWARE;G;2;69341;1;36;0;36
8131;545;4003063;GOVERNANÇA EM TI;G;2;69341;1;36;0;36
8130;545;4003062;EDUCAÇÃO PARA A DIVERSIDADE;G;2;69341;1;36;0;36
8129;545;4003061;GESTÃO DE PESSOAS NAS ORGANIZAÇÕES;G;2;69341;1;36;0;36
8128;545;4003060;LIBRAS;G;2;69341;1;36;0;36
8127;545;4003059;ELETRÔNICA PARA INFORMÁTICA;G;2;69341;1;36;0;36
8126;545;4003058;PROGRAMAÇÃO ORIENTADA A OBJETO;G;2;69341;1;36;0;36
8125;545;4003057;EDUCAÇÃO A DISTÂNCIA APLICADA À INFORMÁTICA;G;2;69341;1;36;0;36
8124;545;4003056;TÓPICOS AVANÇADOS II;G;2;69341;1;36;0;36
8123;545;4003055;TÓPICOS AVANÇADOS I;G;2;69341;1;36;0;36
8122;545;4003054;TESTE DE SOFTWARE;G;2;69341;1;36;0;36
8121;545;4003053;GOVERNANÇA EM TI;G;2;69341;1;36;0;36
8120;725;4004086;INTEGRAÇÃO LAVOURA-PECUÁRIA;G;2;638894;1;36;0;36
8119;725;4004085;TÓPICOS ESPECIAIS EM PRODUÇÃO DE SEMENTES;G;2;638894;1;36;0;36
8118;725;4004084;TÓPICOS ESPECIAIS EM PRODUÇÃO DE GRÃOS;G;2;638894;1;36;0;36
8117;725;4004083;TÓPICOS EM AGROECOLOGIA;G;2;638894;1;36;0;36
8116;725;4004082;SEMINÁRIOS;G;2;638894;1;36;0;36
8115;725;4004081;RELAÇÃO SOLO-PLANTA-ATMOSFERA;G;2;638894;1;36;0;36
8114;725;4004080;PATOLOGIA DE SEMENTES;G;2;638894;1;36;0;36
8113;725;4004079;MECANIZAÇÃO AGRÍCOLA;G;2;638894;1;36;0;36
8112;725;4004078;LÍNGUA BRASILEIRA DE SINAIS - LIBRAS;G;2;638894;1;36;0;36
8111;725;4004077;GESTÃO DE RESÍDUOS;G;2;638894;1;36;0;36
8110;725;4004076;ESTUDOS AVANÇADOS EM SOLOS;G;2;638894;1;36;0;36
8109;725;4004075;CULTIVO EM AMBIENTE PROTEGIDO;G;2;638894;1;36;0;36
8108;725;4004074;CLASSIFICAÇÃO DE GRÃOS E SEMENTES;G;2;638894;1;36;0;36
8107;725;4004073;INTEGRAÇÃO LAVOURA-PECUÁRIA;G;2;638894;1;36;0;36
8106;725;4004072;TÓPICOS ESPECIAIS EM PRODUÇÃO DE SEMENTES;G;2;638894;1;36;0;36
8105;725;4004071;TÓPICOS ESPECIAIS EM PRODUÇÃO DE GRÃOS;G;2;638894;1;36;0;36
8104;725;4004070;TÓPICOS EM AGROECOLOGIA;G;2;638894;1;36;0;36
8103;725;4004069;SEMINÁRIOS;G;2;638894;1;36;0;36
8102;725;4004068;RELAÇÃO SOLO-PLANTA-ATMOSFERA;G;2;638894;1;36;0;36
8101;725;4004067;PATOLOGIA DE SEMENTES;G;2;638894;1;36;0;36
8100;725;4004066;MECANIZAÇÃO AGRÍCOLA;G;2;638894;1;36;0;36
8099;725;4004065;LÍNGUA BRASILEIRA DE SINAIS - LIBRAS;G;2;638894;1;36;0;36
8098;725;4004064;GESTÃO DE RESÍDUOS;G;2;638894;1;36;0;36
8097;725;4004063;ESTUDOS AVANÇADOS EM SOLOS;G;2;638894;1;36;0;36
8096;725;4004062;CULTIVO EM AMBIENTE PROTEGIDO;G;2;638894;1;36;0;36
8095;725;4004061;CLASSIFIAÇÃO DE GRÃOS E SEMENTES;G;2;638894;1;36;0;36
8094;710;4001068;ELETIVA ESPECÍFICA;G;2;60512;1;36;0;36
8093;710;4001067;ELETIVA PEDAGÓGICA;G;2;60512;1;36;0;36
8092;725;4004060;ATIVIDADES COMPLEMENTARES DE CURSO;G;1;638894;1;0;0;240
8091;584;8017114;ESTÁGIO CURRICULAR SUPERVISIONADO II;G;2;;1;100;0;100
8090;584;8017113;ESTÁGIO CURRICULAR SUPERVISIONADO I;G;1;;1;99;0;100
8089;584;8017112;EDUCAÇÃO DE JOVENS E ADULTOS;G;2;;1;40;0;40
8088;584;8017111;METODOLOGIA PARA O ENSINO DA FÍSICA I;G;2;;1;60;0;60
8087;584;8017110;FÍSICA EXPERIMENTAL III;G;2;;1;40;0;40
8086;584;8017109;TECNOLOGIAS APLICADAS AO ENSINO DA FÍSICA;G;2;;1;40;0;40
8085;584;8017108;LIBRAS I;G;2;;1;60;0;60
8084;584;8017107;SEMINÁRIO INTEGRADOR I;G;2;;1;60;0;60
8083;584;8017106;FÍSICA EXPERIMENTAL II;G;2;;1;40;0;40
8082;584;8017105;FÍSICA BÁSICA III;G;2;;1;80;0;80
8081;584;8017104;DIDÁTICA E ORGANIZAÇÃO DO TRABALHO EDUCATIVO;G;2;;1;80;0;80
8080;584;8017103;EQUAÇÕES DIFERENCIAIS;G;2;;1;80;0;80
8079;619;9028059;ESTÁGIO CURRICULAR SUPERVISIONADO EM CIÊNCIAS NO ENSINO FUNDAMENTAL II;G;2;77498;1;90;0;90
8078;584;8017102;PSICOLOGIA DA EDUCAÇÃO;G;2;;1;60;0;60
8076;584;8017101;METODOLOGIA DA PESQUISA EM EDUCAÇÃO;G;2;;1;60;0;60
8075;584;8017100;FÍSICA EXPERIMENTAL I;G;2;;1;40;0;40
8074;584;8017099;FÍSICA BÁSICA II;G;2;;1;80;0;80
8073;584;8017098;ÁLGEBRA LINEAR;G;2;;1;80;0;80
8072;584;8017097;CÁLCULO DE VÁRIAS VARIÁVEIS;G;2;;1;80;0;80
8071;584;8017096;POLÍTICAS DE GESTÃO E ORGANIZAÇÃO DA EDUCAÇÃO NACIONAL;G;2;;1;60;0;60
8070;584;8017095;EDUCAÇÃO PARA A DIVERSIDADE E INCLUSÃO;G;2;;1;60;0;60
8069;584;8017094;TÓPICOS DE FÍSICA GERAL II;G;2;;1;40;0;40
8068;584;8017093;FÍSICA BÁSICA I;G;2;;1;80;0;80
8067;584;8017092;ESTATÍSTICA E PROBABILIDADE;G;2;;1;40;0;40
8066;584;8017091;CÁLCULO DIFERENCIAL E INTEGRAL;G;2;;1;120;0;120
8065;584;8017088;FUNDAMENTOS FILÓSOFICOS E SOCIAIS DA EDUCAÇÃO;G;2;;1;60;0;60
8064;584;8017087;TÓPICOS DE FÍSICA GERAL I;G;2;;1;40;0;40
8063;584;8017086;GEOMETRIA PLANA E ESPACIAL;G;2;;1;40;0;40
8062;584;8017085;GEOMETRIA ANALÍTICA;G;2;;1;80;0;80
8061;584;8017084;INFORMÁTICA BÁSICA;G;2;;1;60;0;60
8060;584;817083;LÍNGUA PORTUGUESA E PRODUÇÃO TEXTUAL;G;2;;1;60;0;60
8059;584;8017082;MATEMÁTICA BÁSICA;G;2;;1;60;0;60
8058;619;9028071;LIBRAS II;G;2;77498;1;36;0;36
8057;189;1007150;TÓPICOS AVANÇADOS DE DESENVOLVIMENTO FRONT-END;G;2;61750;1;72;0;72
8056;523;1014035;MANEJO E CONSERVAÇÃO DO SOLO E DA ÁGUA;G;2;;1;60;0;60
8055;523;1014036;SOLOS AGRÍCOLAS;G;2;;1;60;0;60
8054;546;4002139;HISTÓRIA DA CIÊNCIA;G;2;63565;1;80;0;80
8053;546;4002138;METODOLOGIA DO ENSINO DE CIÊNCIAS;G;2;63565;1;80;0;80
8052;546;4002137;EDUCAÇÃO AMBIENTAL E CIDADANIA;G;2;63565;1;80;0;80
8051;546;4002136;TECNOLOGIA E INFORMÁTICA NA EDUCAÇÃO;G;2;63565;1;80;0;80
8050;546;4002135;HISTÓRIA DA EDUCAÇÃO;G;2;63565;1;80;0;80
8049;546;4002134;PROJETOS PEDAGÓGICOS;G;2;63565;1;80;0;80
8048;546;4002133;NOÇÕES DE CROMATOGRAFIA;G;2;63565;1;80;0;80
8047;349;4002132;QUÍMICA AMBIENTAL;G;2;63565;1;80;0;80
8046;546;4002131;QUÍMICA DE HETEROCICLOS;G;2;63565;1;80;0;80
8045;546;4002130;QUÍMICA DE ORGANOMETÁLICOS;G;2;63565;1;80;0;80
8044;546;4002129;QUÍMICA DE ALIMENTOS;G;2;63565;1;80;0;80
8043;546;4002128;TECNOLOGIA DE POLÍMEROS;G;2;63565;1;80;0;80
8042;523;1014034;LEGISLAÇÃO E LICENCIAMENTO AMBIENTAL;G;2;1304109;1;45;0;45
8041;523;1014033;CLASSIFICAÇÃO DE PRODUTOS AGRÍCOLAS;G;2;1304109;1;60;0;60
8040;696;CAA1065;TÓPICOS AVANÇADOS EM INFORMÁTICA II;T;2;31021;1;100;0;100
8039;696;CAA1064;REDES DE COMPUTADORES;T;2;31021;1;100;0;100
8038;696;CAA1063;TÓPICOS AVANÇADOS EM INFORMÁTICA I;T;2;;1;100;0;100
8037;696;CAA1062;PROGRAMAÇÃO III;T;2;31021;1;100;0;100
8036;696;CAA1061;BANCO DE DADOS II;T;2;31021;1;100;0;100
8035;696;CAA1060;PROGRAMAÇÃO II;T;2;31021;1;100;0;100
8034;584;817057;INGLÊS INSTRUMENTAL;G;2;182354;1;36;0;36
8033;696;CAA1059;GESTÃO DE PESSOAS;T;2;759711;1;100;0;100
8032;696;CAA1058;EMPREENDEDORISMO;T;2;759711;1;66;0;66
8031;696;CAA1057;ADMINISTRAÇÃO FINANCEIRA;T;2;759711;1;100;0;100
8030;696;CAA1056;CONTABILIDADE;T;2;759711;1;100;0;100
8029;696;CAA1055;PRODUÇÃO E LOGÍSTICA;T;2;759711;1;100;0;100
8028;696;CAA1054;MATEMÁTICA FINANCEIRA;T;2;759711;1;100;0;100
8026;229;817086;INGLÊS INSTRUMENTAL;G;2;182354;1;60;0;60
8025;619;9028067;EDUCAÇÃO A DISTÂNCIA E TECNOLOGIAS DE INFORMAÇÃO;G;2;77498;1;36;0;36
8024;269;5010056;LEITURA, COMUNICAÇÃO E PRODUÇÃO TEXTUAL;T;2;2347;1;33;0;33
8023;269;5010055;ELETRÔNICA INDUSTRIAL;T;2;2347;1;66;0;66
8022;269;5010054;CONTROLES LÓGICOS PROGRAMÁVEIS;T;2;2347;1;66;0;66
8021;269;5010053;AUTOMAÇÃO INDUSTRIAL;T;2;2347;1;66;0;66
8020;269;5010052;MANUTENÇÃO INDUSTRIAL;T;2;;1;33;0;33
8019;269;5010051;SISTEMAS HIDRÁULICOS;T;2;2347;1;66;0;66
8018;269;5010050;COMANDO DE MOTORES;T;2;2347;1;80;0;80
8017;269;5010049;TRANSFORMADORES;T;2;2347;1;33;0;33
8016;269;5010048;MÁQUINAS ELÉTRICAS;T;2;2347;1;66;0;66
8015;269;5010047;INSTRUMENTAÇÃO E CONTROLE;T;2;;1;33;0;33
8014;269;5010046;ELETROMAGNETISMO;T;2;2347;1;33;0;33
8013;269;5010045;INSTALAÇÕES ELÉTRICAS;T;2;2347;1;66;0;66
8012;269;5010044;USINAGEM II;T;2;2347;1;66;0;66
8011;269;5010043;SISTEMAS PNEUMÁTICOS;T;2;2347;1;33;0;33
8010;269;5010042;PROCESSOS DE FABRICAÇÃO;T;2;2347;1;33;0;33
8009;269;5010041;SOLDAGEM;T;2;2347;1;33;0;33
8008;269;5010040;DESENHO ASSISTIDO POR COMPUTADOR;T;2;2347;1;66;0;66
8007;269;5010039;METROLOGIA BÁSICA E INSRUMENTOS DE MEDIÇÃO;T;2;2347;1;33;0;33
8006;269;5010038;SEGURANÇA NO TRABALHO E MEIO AMBIENTE;T;2;2347;1;33;0;33
8005;269;5010037;MATERIAIS;T;2;2347;1;33;0;33
8004;269;5010036;USINAGEM I;T;2;2347;1;66;0;66
8003;269;5010035;ELETRICIDADE BÁSICA E MEDIDAS ELÉTRICAS;T;2;2347;1;66;0;66
8002;269;5010034;ELEMENTOS DE MÁQUINAS;T;2;2347;1;33;0;33
8001;269;5010033;DESENHO TÉCNICO MECÂNICO;T;2;2347;1;33;0;33
8000;269;5010032;MATEMÁTICA APLICADA;T;2;2347;1;33;0;33
7999;428;3002086;TRABALHO DE CONCLUSÃO DE CURSO;M;2;11443;1;80;0;80
7998;428;3002085;TÓPICOS AVANÇADOS EM INFORMÁTICA;M;2;11443;1;120;0;120
7997;428;3002084;EMPREENDEDORISMO;M;2;11443;1;80;0;80
7996;428;3002083;PROGRAMAÇÃO III;M;2;11443;1;120;0;120
7995;428;3002082;EDUCAÇÃO FÍSICA;M;2;11443;1;80;0;80
7994;428;3002081;FILOSOFIA;M;2;11443;1;40;0;40
7993;428;3002080;SOCIOLOGIA;M;2;11443;1;40;0;40
7992;428;3002079;HISTÓRIA;M;2;11443;1;80;0;80
7991;428;3002078;BIOLOGIA;M;2;11443;1;80;0;80
7990;428;3002077;FÍSICA;M;2;11443;1;120;0;120
7989;428;3002076;QUÍMICA;M;2;11443;1;120;0;120
7988;428;3002075;MATEMÁTICA;M;2;11443;1;160;0;160
7987;428;3002074;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;M;2;11443;1;160;0;160
7986;428;3002073;PROGRAMAÇÃO II;M;2;11443;1;120;0;120
7985;428;3002072;REDES DE COMPUTADORES;M;2;11443;1;80;0;80
7984;428;3002071;BANCO DE DADOS;M;2;11443;1;120;0;120
7983;428;3002070;ANÁLISE E MODELAGEM DE SISTEMAS;M;2;11443;1;80;0;80
7982;428;3002069;EDUCAÇÃO FÍSICA;M;2;11443;1;80;0;80
7981;428;3002068;FILOSOFIA;M;2;11443;1;40;0;40
7980;428;3002067;SOCIOLOGIA;M;2;11443;1;40;0;40
7979;428;3002066;HISTÓRIA;M;2;11443;1;80;0;80
7978;428;3002065;GEOGRAFIA;M;2;11443;1;80;0;80
7977;428;3002064;BIOLOGIA;M;2;11443;1;80;0;80
7976;428;3002063;FÍSICA;M;2;11443;1;80;0;80
7975;428;3002062;QUÍMICA;M;2;11443;1;80;0;80
7974;428;3002061;MATEMÁTICA;M;2;11443;1;160;0;160
7973;428;3002060;LÍNGUA INGLESA;M;2;11443;1;80;0;80
7972;428;3002059;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;M;2;11443;1;120;0;120
7971;428;3002058;APLICATIVOS;M;2;11443;1;80;0;80
7970;428;3002057;PROGRAMAÇÃO I;M;2;11443;1;120;0;120
7969;428;3002056;HARDWARE;M;2;11443;1;80;0;80
7968;428;3002055;FUNDAMENTOS DA INFORMÁTICA;M;2;11443;1;80;0;80
7967;428;3002054;FILOSOFIA;M;2;11443;1;40;0;40
7966;428;3002053;SOCIOLOGIA;M;2;11443;1;40;0;40
7965;428;3002052;GEOGRAFIA;M;2;11443;1;80;0;80
7964;428;3002051;BIOLOGIA;M;2;11443;1;80;0;80
7963;428;3002050;FÍSICA;M;2;11443;1;120;0;120
7962;428;3002049;QUÍMICA;M;2;11443;1;120;0;120
7961;428;3002048;MATEMÁTICA;M;2;11443;1;160;0;160
7960;428;3002047;ARTE;M;2;11443;1;40;0;40
7959;428;3002046;EDUCAÇÃO FÍSICA;M;2;11443;1;80;0;80
7958;428;3002045;LÍNGUA INGLESA;M;2;11443;1;80;0;80
7957;428;3002044;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;M;2;11443;1;120;0;120
7956;442;DPE0096;ELABORAÇÃO DO PROJETO DE PESQUISA;L;2;3674479;1;32;0;32
7955;442;DPE0095;FINANCIAMENTO DA EDUCAÇÃO;L;2;3674479;1;32;0;32
7954;442;DPE0094;FUNDAMENTOS DO DIREITO À EDUCAÇÃO;L;2;3674479;1;32;0;32
7953;442;DPE0093;PROCESSOS AVALIATIVOS E GESTÃO DEMOCRÁTICA;L;2;1564211;1;32;0;32
7952;442;DPE0092;PLANEJAMENTO EDUCACIONAL E PROJETO POLÍTICO PEDAGÓGICO;L;2;3674479;1;36;0;36
7951;442;DPE0091;EDUCAÇÃO E AS TECNOLOGIAS DA INFORMAÇÃO E DA COMUNICAÇÃO;L;2;1564211;1;32;0;32
7950;442;DPE0090;CURRÍCULO, PLANEJAMENTO E ORGANIZAÇÃO;L;2;3674479;1;32;0;32
7949;442;DPE0089;POLÍTICAS EDUCACIONAIS, ORGANIZAÇÃO E OS PROCESSOS DE GESTÃO NA ESCOLA;L;2;1564211;1;36;0;36
7948;442;DPE0088;SABERES DOCENTES E FORMAÇÃO CONTINUADA DE PROFESSORES;L;2;3674479;1;32;0;32
