id;num_tombamento;denominacao;id_marca_produto;id_material;id_unidade_resp_atual;valor;data_inicio_uso;ano_balanco
193699;1045278;QUARTO DE DESPEJO. CAROLINA MARIA DE JESUS;29793;8682;148;32.920.000;17/06/2020;2020
193698;1045277;QUARTO DE DESPEJO. CAROLINA MARIA DE JESUS;29793;8682;148;32.920.000;17/06/2020;2020
193697;1045276;QUARTO DE DESPEJO. CAROLINA MARIA DE JESUS;29793;8682;148;32.920.000;17/06/2020;2020
193696;1045275;QUARTO DE DESPEJO. CAROLINA MARIA DE JESUS;29793;8682;148;32.920.000;17/06/2020;2020
193695;1045274;PSICOLOGIA E EDUCAÃ‡ÃƒO, ANNA MARIA BAETA;33686;9904;148;24.980.000;17/06/2020;2020
193694;1045273;PSICOLOGIA E EDUCAÃ‡ÃƒO, ANNA MARIA BAETA;33686;9904;148;24.980.000;17/06/2020;2020
193693;1045272;PSICOLOGIA E EDUCAÃ‡ÃƒO, ANNA MARIA BAETA;33686;9904;148;24.980.000;17/06/2020;2020
193692;1045271;PSICOLOGIA DA EDUCAÃ‡ÃƒO, CÃ‰ZAR COLL A KATIA STOCCO SMOLE;33330;5163;148;57.660.000;17/06/2020;2020
193691;1045270;PSICOLOGIA DA EDUCAÃ‡ÃƒO, CÃ‰ZAR COLL A KATIA STOCCO SMOLE;33330;5163;148;57.660.000;17/06/2020;2020
193690;1045269;PSICOLOGIA DA EDUCAÃ‡ÃƒO, CÃ‰ZAR COLL A KATIA STOCCO SMOLE;33330;5163;148;57.660.000;17/06/2020;2020
193689;1045268;PSICOLOGIA DA EDUCAÃ‡ÃƒO, IRIS BARBOSA GOULART;32983;9931;148;37.280.000;17/06/2020;2020
193688;1045267;PSICOLOGIA DA EDUCAÃ‡ÃƒO, IRIS BARBOSA GOULART;32983;9931;148;37.280.000;17/06/2020;2020
193687;1045266;PSICOLOGIA DA EDUCAÃ‡ÃƒO, IRIS BARBOSA GOULART;32983;9931;148;37.280.000;17/06/2020;2020
193686;1045265;PSICOLOGIA DA APRENDIZAGEM, NELSON PILETTI E SOLANGE ROSSATO;30245;9058;148;23.700.000;17/06/2020;2020
193685;1045264;PSICOLOGIA DA APRENDIZAGEM, NELSON PILETTI E SOLANGE ROSSATO;30245;9058;148;23.700.000;17/06/2020;2020
193684;1045263;PSICOLOGIA DA APRENDIZAGEM, NELSON PILETTI E SOLANGE ROSSATO;30245;9058;148;23.700.000;17/06/2020;2020
193683;1045262;O PRINCIPE , NICOLAU MAQUIAVEL;33685;3692;148;31.960.000;17/06/2020;2020
193682;1045261;O PRINCIPE , NICOLAU MAQUIAVEL;33685;3692;148;31.960.000;17/06/2020;2020
193681;1045260;O PRINCIPE , NICOLAU MAQUIAVEL;33685;3692;148;31.960.000;17/06/2020;2020
193680;1045259;O PRINCIPE , NICOLAU MAQUIAVEL;33685;3692;148;31.960.000;17/06/2020;2020
193679;1045258;O PRINCIPE , NICOLAU MAQUIAVEL;33685;3692;148;31.960.000;17/06/2020;2020
193678;1045257;PRETÃ‰RITO IMPERFEITO, B. KUCINSKI;30225;6813;148;27.480.000;17/06/2020;2020
193677;1045256;PONTOS DE FUGA, MILTOM HATOUM;30225;7669;148;31.960.000;17/06/2020;2020
193676;1045255;O PONTO ZERO DA REVOLUÃ‡ÃƒO, SILVIA FEDERICI;33678;8890;148;38.370.000;17/06/2020;2020
193675;1045254;PONCIÃ VICÃŠNCIO, CONCEIÃ‡ÃƒO EVARISTO;33547;7694;148;23.060.000;17/06/2020;2020
193674;1045253;PONCIÃ VICÃŠNCIO, CONCEIÃ‡ÃƒO EVARISTO;33547;7694;148;23.060.000;17/06/2020;2020
193673;1045252;PONCIÃ VICÃŠNCIO, CONCEIÃ‡ÃƒO EVARISTO;33547;7694;148;23.060.000;17/06/2020;2020
193672;1045251;PONCIÃ VICÃŠNCIO, CONCEIÃ‡ÃƒO EVARISTO;33547;7694;148;23.060.000;17/06/2020;2020
193671;1045250;PONCIÃ VICÃŠNCIO, CONCEIÃ‡ÃƒO EVARISTO;33547;7694;148;23.060.000;17/06/2020;2020
193670;1045249;PONCIÃ VICÃŠNCIO, CONCEIÃ‡ÃƒO EVARISTO;33547;7694;148;23.060.000;17/06/2020;2020
193669;1045248;PONCIÃ VICÃŠNCIO, CONCEIÃ‡ÃƒO EVARISTO;33547;7694;148;23.060.000;17/06/2020;2020
193668;1045247;PEQUENO MANUAL ANTIRRACISTA, DJAMILA RIBEIRO;30225;9044;148;15.950.000;17/06/2020;2020
193667;1045246;PENSAMENTO FEMINISTA NEGRO, PATRICIA HILL COLLINS;29981;3685;148;46.760.000;17/06/2020;2020
193666;1045245;PARA DE SE ODIAR, ALEXANDRA GURGEL;29934;10172;148;22.350.000;17/06/2020;2020
193665;1045244;PARA DE SE ODIAR, ALEXANDRA GURGEL;29934;10172;148;22.350.000;17/06/2020;2020
193664;1045243;O PANTANO DAS BORBOLETAS, FEDERICO AXAT;33684;5933;148;31.070.000;17/06/2020;2020
193663;1045242;A PAIXÃƒO SEGUNDO G.H., CLARICE LISPECTOR;32437;10994;148;19.150.000;17/06/2020;2020
193662;1045241;A PAIXÃƒO SEGUNDO G.H., CLARICE LISPECTOR;32437;10994;148;19.150.000;17/06/2020;2020
193661;1045240;A PAIXÃƒO SEGUNDO G.H., CLARICE LISPECTOR;32437;10994;148;19.150.000;17/06/2020;2020
193660;1045239;ORFÃƒOS DO ELDORADO, MILTON HATOUM;30225;9213;148;28.760.000;17/06/2020;2020
193659;1045238;OLHOS D'ÃGUA;33547;11116;148;17.930.000;17/06/2020;2020
193658;1045237;OLHOS D'ÃGUA;33547;11116;148;17.930.000;17/06/2020;2020
193657;1045236;OLHOS D'ÃGUA;33547;11116;148;17.930.000;17/06/2020;2020
193656;1045235;OLHOS D'ÃGUA;33547;11116;148;17.930.000;17/06/2020;2020
193655;1045234;OLHOS D'ÃGUA;33547;11116;148;17.930.000;17/06/2020;2020
193654;1045233;OLHOS D'ÃGUA;33547;11116;148;17.930.000;17/06/2020;2020
193653;1045232;OLHOS D'ÃGUA;33547;11116;148;17.930.000;17/06/2020;2020
193652;1045231;OLHARES NEGROS RAÃ‡A E REPRESENTAÃ‡Ã•ES BELL HOOKS;33678;11115;148;31.960.000;17/06/2020;2020
193651;1045230;NO SEU PESCOÃ‡O, CHIMAMANDA NGOZI ADICHIE;30225;11231;148;28.760.000;17/06/2020;2020
193650;1045229;MUNDO SEM FIM, KEN FOLLETT;29753;11454;148;25.610.000;17/06/2020;2020
193649;1045228;MULHERES, RAÃ‡A E CLASSE, ANGELA DAVIS;29981;9846;148;34.590.000;17/06/2020;2020
193648;1045227;MULHERES  CULTURA E POLITICA, ANGELA DAVIS;29981;11720;148;30.740.000;17/06/2020;2020
193647;1045226;MORANGOS MOFADOS, CAIO FERNANDO ABREU;30225;6014;148;31.960.000;17/06/2020;2020
193646;1045225;MORANGOS MOFADOS, CAIO FERNANDO ABREU;30225;6014;148;31.960.000;17/06/2020;2020
193645;1045224;MORANGOS MOFADOS, CAIO FERNANDO ABREU;30225;6014;148;31.960.000;17/06/2020;2020
193644;1045223;OS MONÃ“LOGOS DA VAGINA, EVE ENSLER;33272;5139;148;25.560.000;17/06/2020;2020
193643;1045222;MONGÃ“LIA, BERNARDO CARVALHO;30225;8937;148;30.680.000;17/06/2020;2020
193642;1045221;MONGÃ“LIA, BERNARDO CARVALHO;30225;8937;148;30.680.000;17/06/2020;2020
193641;1045220;MONGÃ“LIA, BERNARDO CARVALHO;30225;8937;148;30.680.000;17/06/2020;2020
193640;1045219;MONGÃ“LIA, BERNARDO CARVALHO;30225;8937;148;30.680.000;17/06/2020;2020
193639;1045218;MONGÃ“LIA, BERNARDO CARVALHO;30225;8937;148;30.680.000;17/06/2020;2020
193638;1045217;MANUAL DE IRRIGAÃ‡ÃƒO, SALASSIER BERNARDO A ANTONIO SOARES;32900;10774;148;138.040.000;17/06/2020;2020
193637;1045216;MANUAL DE IRRIGAÃ‡ÃƒO, SALASSIER BERNARDO A ANTONIO SOARES;32900;10774;148;138.040.000;17/06/2020;2020
193636;1045215;O LIVRO DA PSICOLOGIA GLOBO;31277;10090;148;38.370.000;17/06/2020;2020
193635;1045214;O LIVRO DA PSICOLOGIA GLOBO;31277;10090;148;38.370.000;17/06/2020;2020
193634;1045213;O LIVRO DA PSICOLOGIA GLOBO;31277;10090;148;38.370.000;17/06/2020;2020
193633;1045212;A LIBERDADE Ã‰ UMA LUTA CONSTANTE, ANGELA DAVIS;29981;9478;148;24.980.000;17/06/2020;2020
193632;1045211;LEITE DERRAMADO, CHICO BUARQUE;30224;7567;148;33.890.000;17/06/2020;2020
193631;1045210;LEITE DERRAMADO, CHICO BUARQUE;30224;7567;148;33.890.000;17/06/2020;2020
193630;1045209;LEITE DERRAMADO, CHICO BUARQUE;30224;7567;148;33.890.000;17/06/2020;2020
193629;1045208;O IRMÃƒO ALEMÃƒO, CHICO BUARQUE;30225;11348;148;30.680.000;17/06/2020;2020
193628;1045207;O IRMÃƒO ALEMÃƒO, CHICO BUARQUE;30225;11348;148;30.680.000;17/06/2020;2020
193627;1045206;O IRMÃƒO ALEMÃƒO, CHICO BUARQUE;30225;11348;148;30.680.000;17/06/2020;2020
193626;1045205;INVERNO DO MUNDO , KEN FOLLETT;29753;11223;148;41.570.000;17/06/2020;2020
193625;1045204;INTRODUÃ‡ÃƒO Ã€ BOTANICA, MORFOLOGIA, VINICIOS CASTRO A HARRI LORENZI;32284;7117;148;32.970.000;17/06/2020;2020
193624;1045203;INTRODUÃ‡ÃƒO Ã€ BOTANICA, MORFOLOGIA, VINICIOS CASTRO A HARRI LORENZI;32284;7117;148;32.970.000;17/06/2020;2020
193623;1045202;INTERSECCIONALIDADE, CARLA AKOTIRENE;33679;10144;148;12.740.000;17/06/2020;2020
193622;1045201;IMIGRANTES E \MASCATS, B. KUCINSKI;30225;6717;148;30.680.000;17/06/2020;2020
193621;1045200;INTRODUÃ‡ÃƒO A BOTANICA, MORFOLOGIA, VINICIUS CASTRO,, HARRI LORENZII;32284;6717;148;30.940.000;17/06/2020;2020
193620;1045199;LIVRO: A HORA DA ESTRELA;32437;6705;148;12.740.000;17/06/2020;2020
193619;1045198;LIVRO: A HORA DA ESTRELA;32437;6705;148;12.740.000;17/06/2020;2020
193618;1045197;LIVRO: A HORA DA ESTRELA;32437;6705;148;12.740.000;17/06/2020;2020
193617;1045196;LIVRO: A HORA DA ESTRELA;32437;6705;148;12.740.000;17/06/2020;2020
193616;1045195;LIVRO: A HORA DA ESTRELA;32437;6705;148;12.740.000;17/06/2020;2020
193615;1045194;LIVRO: A HORA DA ESTRELA;32437;6705;148;12.740.000;17/06/2020;2020
193614;1045193;LIVRO: A HORA DA ESTRELA;32437;6705;148;12.740.000;17/06/2020;2020
193613;1045192;O HOMEN QUE SABIA JAVANÃŠS, LIMA BARRETO;29810;11160;148;32.920.000;17/06/2020;2020
193612;1045191;O HOMEN QUE SABIA JAVANÃŠS, LIMA BARRETO;29810;11160;148;32.920.000;17/06/2020;2020
193611;1045190;LIVRO HISTÃ“RIA DA EDUCAÃ‡ÃƒO DE CONFÃšCIO A PAULO FREIRE;30245;5155;148;33.940.000;17/06/2020;2020
193610;1045189;LIVRO HISTÃ“RIA DA EDUCAÃ‡ÃƒO DE CONFÃšCIO A PAULO FREIRE;30245;5155;148;33.940.000;17/06/2020;2020
193609;1045188;LIVRO HISTÃ“RIA DA EDUCAÃ‡ÃƒO DE CONFÃšCIO A PAULO FREIRE;30245;5155;148;33.940.000;17/06/2020;2020
193608;1045187;HISTÃ“RIA DA EDUCAÃ‡ÃƒO NO BRASIL, OTÃZA DE OLIVEIRA ROMANELLI;32983;10432;148;55.400.000;17/06/2020;2020
193607;1045186;HISTÃ“RIA DA EDUCAÃ‡ÃƒO NO BRASIL, OTÃZA DE OLIVEIRA ROMANELLI;32983;10432;148;55.400.000;17/06/2020;2020
193606;1045185;HISTÃ“RIA DA EDUCAÃ‡ÃƒO NO BRASIL, OTÃZA DE OLIVEIRA ROMANELLI;32983;10432;148;55.400.000;17/06/2020;2020
193605;1045184;HISTORIA  DA EDUCAÃ‡ÃƒO BRASILEIRA: LEITURAS, MARIA LUCIA SPEDO HILSDORF ;30147;5154;148;45.420.000;17/06/2020;2020
193604;1045183;HISTORIA  DA EDUCAÃ‡ÃƒO BRASILEIRA: LEITURAS, MARIA LUCIA SPEDO HILSDORF ;30147;5154;148;45.420.000;17/06/2020;2020
193603;1045182;HISTORIA  DA EDUCAÃ‡ÃƒO BRASILEIRA: LEITURAS, MARIA LUCIA SPEDO HILSDORF ;30147;5154;148;45.420.000;17/06/2020;2020
193602;1045181;HIBISCO ROXO , CHIMAMANDA NGOZI ADICHIE;30225;6395;148;31.960.000;17/06/2020;2020
193601;1045180;O FEMINISMO Ã‰ PARA TODO O MUNDO, BELL HOOKS;33683;11161;148;25.560.000;17/06/2020;2020
193600;1045179;FELIZ ANO VELHO, MARCELO RUBENS PAIVA;29665;7120;148;28.760.000;17/06/2020;2020
193599;1045178;FELIZ ANO VELHO, MARCELO RUBENS PAIVA;29665;7120;148;28.760.000;17/06/2020;2020
193598;1045177;FELIZ ANO VELHO, MARCELO RUBENS PAIVA;29665;7120;148;28.760.000;17/06/2020;2020
193597;1045176;FELIZ ANO VELHO, MARCELO RUBENS PAIVA;29665;7120;148;28.760.000;17/06/2020;2020
193596;1045175;FELIZ ANO VELHO, MARCELO RUBENS PAIVA;29665;7120;148;28.760.000;17/06/2020;2020
193595;1045174;FELIZ ANO VELHO, MARCELO RUBENS PAIVA;29665;7120;148;28.760.000;17/06/2020;2020
193594;1045173;FELIZ ANO VELHO, MARCELO RUBENS PAIVA;29665;7120;148;28.760.000;17/06/2020;2020
193593;1045172;FELIZ ANO VELHO, MARCELO RUBENS PAIVA;29665;7120;148;28.760.000;17/06/2020;2020
193592;1045171;EU NÃƒO SOU UMA MULHER?, BELL HOOKS;33683;6138;148;25.560.000;17/06/2020;2020
193591;1045170;Ã‰TICA A NICÃ”MACO, ARISTOTELES;31858;9893;148;28.760.000;17/06/2020;2020
193590;1045169;Ã‰TICA A NICÃ”MACO, ARISTOTELES;31858;9893;148;28.760.000;17/06/2020;2020
193589;1045168;Ã‰TICA A NICÃ”MACO, ARISTOTELES;31858;9893;148;28.760.000;17/06/2020;2020
193588;1045167;Ã‰TICA A NICÃ”MACO, ARISTOTELES;31858;9893;148;28.760.000;17/06/2020;2020
193587;1045166;Ã‰TICA A NICÃ”MACO, ARISTOTELES;31858;9893;148;28.760.000;17/06/2020;2020
193586;1045165;ETERNIDADE POR UM FIO, KEN FOLLETT;29753;10539;148;41.570.000;17/06/2020;2020
193585;1045164;ERGUER A VOZ - PENSAR COMO FEMINISTA, PENSAR COMO NEGRA, BELL HOOKS;33678;4395;148;32.020.000;17/06/2020;2020
193584;1045163;ENSINANDO A TRANSGREDIR: A EDUCAÃ‡ÃƒO COMO PRÃTICA DE LIBERDADE.;33682;11245;148;31.960.000;17/06/2020;2020
193583;1045162;EMPODERAMENTO , JOICE BERTH;33679;11271;148;12.740.000;17/06/2020;2020
193582;1045161;EDUCAÃ‡ÃƒO CONTRA A BARBARIE, FERNANDO CÃSSIO;29981;11353;148;12.810.000;17/06/2020;2020
193581;1045160;EDUCAÃ‡ÃƒO CONTRA A BARBARIE, FERNANDO CÃSSIO;29981;11353;148;12.810.000;17/06/2020;2020
193580;1045159;DOIS IRMÃƒOS, FÃBIO MOON E GABRIEL BÃ;33681;6126;148;33.890.000;17/06/2020;2020
193579;1045158;DOIS IRMÃƒOS, FÃBIO MOON E GABRIEL BÃ;33681;6126;148;33.890.000;17/06/2020;2020
193578;1045157;DOIS IRMÃƒOS, FÃBIO MOON E GABRIEL BÃ;33681;6126;148;33.890.000;17/06/2020;2020
193577;1045156;DOIS IRMÃƒOS, FÃBIO MOON E GABRIEL BÃ;33681;6126;148;33.890.000;17/06/2020;2020
193576;1045155;DOIS IRMÃƒOS, FÃBIO MOON E GABRIEL BÃ;33681;6126;148;33.890.000;17/06/2020;2020
193575;1045154;COMO FUNCIONA O FASCISMO, JASON STANLEY;33680;9371;148;28.760.000;17/06/2020;2020
193574;1045153;COMO FUNCIONA O FASCISMO, JASON STANLEY;33680;9371;148;28.760.000;17/06/2020;2020
193573;1045152;COMO FUNCIONA O FASCISMO, JASON STANLEY;33680;9371;148;28.760.000;17/06/2020;2020
193572;1045151;COMO FUNCIONA O FASCISMO, JASON STANLEY;33680;9371;148;28.760.000;17/06/2020;2020
193571;1045150;COMO FUNCIONA O FASCISMO, JASON STANLEY;33680;9371;148;28.760.000;17/06/2020;2020
193570;1045149;CLARO ENIGMA, CARLOS DRUMOND DE ANDRADE;30225;8946;148;27.480.000;17/06/2020;2020
193569;1045148;CLARA DOS ANJOS, LIMA BARRETO;29793;11001;148;28.050.000;17/06/2020;2020
193568;1045147;CLARA DOS ANJOS, LIMA BARRETO;29793;11001;148;28.050.000;17/06/2020;2020
193567;1045146;CLARA DOS ANJOS, LIMA BARRETO;29793;11001;148;28.050.000;17/06/2020;2020
193566;1045145;CLARA DOS ANJOS, LIMA BARRETO;29793;11001;148;28.050.000;17/06/2020;2020
193565;1045144;CINCO MINUTOS E A VIUVINHA, JOSÃ‰ DE ALENCAR;29793;11237;148;24.720.000;17/06/2020;2020
193564;1045143;CINCO MINUTOS E A VIUVINHA, JOSÃ‰ DE ALENCAR;29793;11237;148;24.720.000;17/06/2020;2020
193563;1045142;CINCO MINUTOS E A VIUVINHA, JOSÃ‰ DE ALENCAR;29793;11237;148;24.720.000;17/06/2020;2020
193562;1045141;CINCO MINUTOS E A VIUVINHA, JOSÃ‰ DE ALENCAR;29793;11237;148;24.720.000;17/06/2020;2020
193561;1045140;CINCO MINUTOS E A VIUVINHA, JOSÃ‰ DE ALENCAR;29793;11237;148;24.720.000;17/06/2020;2020
193560;1045139;A CIDADE ILHADA, MILTON HATOUM;30225;11024;148;28.760.000;17/06/2020;2020
193559;1045138;CIDADE DAS FERAS, ISABEL ALLENDE;33503;8950;148;35.160.000;17/06/2020;2020
193558;1045137;CALIBÃƒ E A BRUXA, SILVIA FEDERICI;33678;6057;148;38.370.000;17/06/2020;2020
193557;1045136;CALIBÃƒ E A BRUXA, SILVIA FEDERICI;33678;6057;148;38.370.000;17/06/2020;2020
193556;1045135;BENJAMIM. CHICO BUARQUE;30225;7612;148;33.890.000;17/06/2020;2020
193555;1045134;BENJAMIM. CHICO BUARQUE;30225;7612;148;33.890.000;17/06/2020;2020
193554;1045133;BENJAMIM. CHICO BUARQUE;30225;7612;148;33.890.000;17/06/2020;2020
193553;1045132;BECOS DA MEMÃ“RIA, CONCEIÃ‡ÃƒO EVARISTO;33547;11108;148;24.980.000;17/06/2020;2020
193552;1045131;BECOS DA MEMÃ“RIA, CONCEIÃ‡ÃƒO EVARISTO;33547;11108;148;24.980.000;17/06/2020;2020
193551;1045130;BECOS DA MEMÃ“RIA, CONCEIÃ‡ÃƒO EVARISTO;33547;11108;148;24.980.000;17/06/2020;2020
193550;1045129;BECOS DA MEMÃ“RIA, CONCEIÃ‡ÃƒO EVARISTO;33547;11108;148;24.980.000;17/06/2020;2020
193549;1045128;BECOS DA MEMÃ“RIA, CONCEIÃ‡ÃƒO EVARISTO;33547;11108;148;24.980.000;17/06/2020;2020
193548;1045127;BECOS DA MEMÃ“RIA, CONCEIÃ‡ÃƒO EVARISTO;33547;11108;148;24.980.000;17/06/2020;2020
193547;1045126;BECOS DA MEMÃ“RIA, CONCEIÃ‡ÃƒO EVARISTO;33547;11108;148;24.980.000;17/06/2020;2020
193546;1045125;UMA AUTOBIOGRAFIA, ANGELA DAVIS;29981;6148;148;37.150.000;17/06/2020;2020
193545;1045124;APROPRIAÃ‡ÃƒO CULTURAL , RODNEY WILLIAM;33679;11025;148;12.740.000;17/06/2020;2020
193544;1045123;ANSEIOS RAÃ‡A, GÃŠNERO E POLÃTICAS CULTURAIS, BELL HOOKS;33678;7668;148;38.370.000;17/06/2020;2020
193543;1045122;AMERICANAH , CHIMAMANDA NGOZI ADICHIE;30225;5192;148;41.570.000;17/06/2020;2020
193542;1045121;O ALIENISTA, MACHADO DE ASSIS;29793;3553;148;24.720.000;17/06/2020;2020
193541;1045120;O ALIENISTA, MACHADO DE ASSIS;29793;3553;148;24.720.000;17/06/2020;2020
193540;1045119;O ALIENISTA, MACHADO DE ASSIS;29793;3553;148;24.720.000;17/06/2020;2020
193539;1045118;O ALIENISTA, MACHADO DE ASSIS;29793;3553;148;24.720.000;17/06/2020;2020
193538;1045117;O ALIENISTA, MACHADO DE ASSIS;29793;3553;148;24.720.000;17/06/2020;2020
193537;1045116;ADMINISTRAÃ‡ÃƒO DA PRODUÃ‡ÃƒO E OPERAÃ‡Ã•ES ;30147;12037;148;133.820.000;17/06/2020;2020
193536;1045115;A CIDADE ILHADA;30225;11024;148;29.000.000;17/06/2020;2020
193535;1045114;ATLAS DAS CIDADES;33503;8950;148;35.460.000;17/06/2020;2020
193534;1045113;LIVRO: MULHERES MIL: DO SONHO Ã€ REALIDADE;33678;6057;148;38.690.000;17/06/2020;2020
193533;1045112;LIVRO: MULHERES MIL: DO SONHO Ã€ REALIDADE;33678;6057;148;38.690.000;17/06/2020;2020
193532;1045111;LIVRO SUPERDICAS PARA FALAR BEM EM CONVERSAS E APRESENTAÃ‡Ã•ES;30225;7612;148;34.170.000;17/06/2020;2020
193531;1045110;LIVRO SUPERDICAS PARA FALAR BEM EM CONVERSAS E APRESENTAÃ‡Ã•ES;30225;7612;148;34.170.000;17/06/2020;2020
193530;1045109;LIVRO SUPERDICAS PARA FALAR BEM EM CONVERSAS E APRESENTAÃ‡Ã•ES;30225;7612;148;34.170.000;17/06/2020;2020
193529;1045108;BECOS DA MEMÃ“RIA;33547;11108;148;25.190.000;17/06/2020;2020
193528;1045107;BECOS DA MEMÃ“RIA;33547;11108;148;25.190.000;17/06/2020;2020
193527;1045106;BECOS DA MEMÃ“RIA;33547;11108;148;25.190.000;17/06/2020;2020
193526;1045105;BECOS DA MEMÃ“RIA;33547;11108;148;25.190.000;17/06/2020;2020
193525;1045104;BECOS DA MEMÃ“RIA;33547;11108;148;25.190.000;17/06/2020;2020
193524;1045103;BECOS DA MEMÃ“RIA;33547;11108;148;25.190.000;17/06/2020;2020
193523;1045102;BECOS DA MEMÃ“RIA;33547;11108;148;25.190.000;17/06/2020;2020
193522;1045101;LIVRO: UMA MENINA ESTRANHA: AUTOBIOGRAFIA DE UMA AUTISTA;29981;6148;148;37.460.000;17/06/2020;2020
193521;1045100;O LUGAR DO PÃTIO ESCOLAR NO SISTEMA DE ESPAÃ‡OS LIVRES: USO, FORMA E APROPRIAÃ‡ÃƒO;33679;11025;148;12.850.000;17/06/2020;2020
193520;1045099;LIVRO AGROENERGIA E ETANOL;33678;7668;148;38.690.000;17/06/2020;2020
193519;1045098;LIVRO ÃFRICA E BRASIL AFRICANO;30225;5192;148;41.920.000;17/06/2020;2020
193518;1045097;LIVRO;29795;3553;148;24.930.000;17/06/2020;2020
193517;1045096;LIVRO;29795;3553;148;24.930.000;17/06/2020;2020
193516;1045095;LIVRO;29795;3553;148;24.930.000;17/06/2020;2020
193515;1045094;LIVRO;29795;3553;148;24.930.000;17/06/2020;2020
193514;1045093;LIVRO;29795;3553;148;24.930.000;17/06/2020;2020
193513;1045092;LIVRO: MÃQUINAS ELÃ‰TRICAS DE FRITZGERALD E KINGSLEY - 7Âº EDIÃ‡ÃƒO - STEPHEN D. UMANS - EDITORA BOOKMAN;29984;3553;348;134.980.000;17/06/2020;2020
193512;1045091;LIVRO: MÃQUINAS ELÃ‰TRICAS DE FRITZGERALD E KINGSLEY - 7Âº EDIÃ‡ÃƒO - STEPHEN D. UMANS - EDITORA BOOKMAN;29984;3553;348;134.980.000;17/06/2020;2020
193511;1045090;LIVRO: INTRODUÃ‡ÃƒO Ã€ ANÃLISE DE CIRCUITOS - 13Âº EDIÃ‡ÃƒO - EDITORA PERSON - ROBERT L. BOYLESTAD ;32238;3553;348;192.350.000;17/06/2020;2020
193510;1045089;LIVRO: INTRODUÃ‡ÃƒO Ã€ ANÃLISE DE CIRCUITOS - 13Âº EDIÃ‡ÃƒO - EDITORA PERSON - ROBERT L. BOYLESTAD ;32238;3553;348;192.350.000;17/06/2020;2020
193509;1045088;LIVRO: INTRODUÃ‡ÃƒO Ã€ ANÃLISE DE CIRCUITOS - 13Âº EDIÃ‡ÃƒO - EDITORA PERSON - ROBERT L. BOYLESTAD ;32238;3553;348;192.350.000;17/06/2020;2020
193508;1045087;ADMINISTRAÃ‡ÃƒO DA PRODUÃ‡ÃƒO E OPERAÃ‡Ã•ES COM ÃŠNFASE EM LOGÃSTICA;30147;12037;148;134.940.000;17/06/2020;2020
193507;1045086;LIVRO: O QUILOMBISMO - DOCUMENTOS DE UMA MILITÃ‚NCIA PAN-AFRICANA - ABDIAS NASCIMENTO - EDITORA PERSPECTIVA. ;32239;3553;348;43.150.000;17/06/2020;2020
193506;1045085;LIVRO: A PRINCESA SALVA A SI MESMA NESTE LIVRO - AMANDA LOVELACE - EDITORA CASA DAS PALAVRAS ;31709;3553;348;19.880.000;17/06/2020;2020
193505;1045084;LIVRO: NUM TRONCO DE IROKO VI A IÃšNA CANTAR - CAPOEIRA E CANTIGAS NUMA FÃBULA SOBRE AMIZADE, ENCANTO E MANDINGA - ERIKA BALDINO - EDITORA PEIRÃ“POLIS;32224;3553;348;44.550.000;17/06/2020;2020
193504;1045083;LIVRO: O MÃ‰TODO ALBERTINE - ANNE CARSON - EDITORA JABUTICABA ;33562;3553;348;13.300.000;17/06/2020;2020
193503;1045082;LIVRO: A COISA - STEPHEN KINK - 22Âº REIMPRESSÃƒO - EDITORA SCHWARCZ ;32550;3553;348;61.770.000;17/06/2020;2020
193502;1045081;LIVRO: INTRODUÃ‡ÃƒO AO PENSAMENTO COMPLEXO - EDGAR MORIN - 5Âº EDIÃ‡ÃƒO - EDITORA SALINA;32482;3553;348;19.950.000;17/06/2020;2020
193501;1045080;LIVRO: O GENOCÃDIO DO NEGRO BRASILEIRO - PROCESSO DE UM RACISMO MASCARADO - ABDIAS NASCIMENTO - 4Âº EDIÃ‡ÃƒO - EDITORA PERSPECTIVA ;32239;3553;348;33.180.000;17/06/2020;2020
193500;1045079;LIVRO: A BRUXA NÃƒO VAI PARA A FOGUEIRA NESTE LIVRO - AMANDA LOVELACE - EDITORA CASA DA PALAVRA ;33234;3553;348;19.880.000;17/06/2020;2020
193499;1045078;LIVRO: SISTEMAS DIGITAIS - PRINCÃPIOS E APLICAÃ‡Ã•ES - 12Âº EDIÃ‡ÃƒO - RONALD J. TOCCI ENTRE OUTROS - EDITORA PEARSON ;30820;3553;348;185.600.000;17/06/2020;2020
193498;1045077;LIVRO: SISTEMAS DIGITAIS - PRINCÃPIOS E APLICAÃ‡Ã•ES - 12Âº EDIÃ‡ÃƒO - RONALD J. TOCCI ENTRE OUTROS - EDITORA PEARSON ;30820;3553;348;185.600.000;17/06/2020;2020
193497;1045076;LIVRO: SISTEMAS DIGITAIS - PRINCÃPIOS E APLICAÃ‡Ã•ES - 12Âº EDIÃ‡ÃƒO - RONALD J. TOCCI ENTRE OUTROS - EDITORA PEARSON ;30820;3553;348;185.600.000;17/06/2020;2020
193496;1045075;LIVRO: SISTEMAS DIGITAIS - PRINCÃPIOS E APLICAÃ‡Ã•ES - 12Âº EDIÃ‡ÃƒO - RONALD J. TOCCI ENTRE OUTROS - EDITORA PEARSON ;30820;3553;348;185.600.000;17/06/2020;2020
